Código,Descrição,Média,Sistema,Galpão,Divergente,%,Data,Hora,Tipo,Observação,
512004,CONJUNTO ESTATOR E ROTOR AGL DESL P28 1/4 cv 04 42Z 127V 60Hz,21,587.0,568.0,-19.0,-0.03345070422535211,2026-04-01,11:01:00,Contado,,
813146,GOMO 25CM P/ CREMALHEIRA ALUMÍNIO,76.75,2220.0,3000.0,780.0,0.26,2026-04-01,,Inventário,,
401109,"PF A/A PAN PHS 3,9 X 13MM ZI",35,3807.0,2360.0,-1447.0,-0.613135593220339,2026-04-02,07:12:00,Inventário,,
811872,EMBALAGEM PLÁSTICA PEÇAS REPOSIÇÃO COM LOGO (150MMX300MM),1,30430.0,4500.0,-25930.0,-5.762222222222222,2026-04-06,15:26:00,Inventário,,
512006,CONJUNTO ESTATOR E ROTOR AGL DESL P28 1/4 cv 04 42Z 220V 50Hz,22.5,289.0,197.0,-92.0,-0.467005076142132,2026-04-06,16:56:00,Contado,"Se aproximou do fim do dia, faltou contar mias, não vai comprometer entregas",
512017,CONJUNTO ESTATOR E ROTOR AGL DESL P22 2P 220V 60HZ,62.5,39.0,5.0,-34.0,-6.8,2026-04-06,14:48:00,Movimentação,"Erro relacionado ao dia de movimentação, não houve consumo alto desde o último inventário, acompanhar",
701159,PINO DESTRAVAMENTO MOTOR DZ INDUSTRIAL,80.5,88.0,62.0,-26.0,-0.41935483870967744,2026-04-06,14:56:00,Inventário,,
707019,BUCHA REDONDA FECHADURA PV - BRUTO,48,0.0,0.0,0.0,0.0,2026-04-06,16:59:00,Contado,Item não contado completamente por conta da alta demanda,
512030,CONJUNTO ESTATOR E ROTOR AGL PIVO ROBÔ STRONG P45 1/2 cv 06 POLOS 42Z 220V 60Hz,54,3.0,4.0,1.0,0.25,2026-04-06,16:22:00,Inventário,,
911080,PLACA REVISADA CENTRAL FLEX,40.5,686.0,706.0,20.0,0.028328611898016998,2026-04-06,16:19:00,Movimentação,Movimentei as 20 unidades do setor de perdas para o setor de motores,
804462,ACABAMENTO DO TUBO INOX PIVÔ/BARREIRA ARTICULADA,23.333333333333332,27.0,101.0,74.0,0.7326732673267327,2026-04-06,16:41:00,Inventário,,
813290,BRACINHO ARTICULADO DZ HORIZONTAL,31.666666666666668,0.0,226.0,226.0,1.0,2026-04-06,15:20:00,Inventário,,
412147,ROTOR AGL NEW BV P28 4 POLOS,25,584.0,1035.0,451.0,0.4357487922705314,2026-04-06,15:40:00,Movimentação,"Movimentei 267 do perdas para o setor de motores, falta 185 para ajustar o estoque, acompanhar",
804247,BASE DA CENTRAL DESLIZANTE,22,1372.0,912.0,-460.0,-0.5043859649122807,2026-04-08,14:13:00,Movimentação,"Acompanhar estoque, alta volatilidade",
813179,TAMPA DA CENTRAL DO BV,20,265.0,239.0,-26.0,-0.1087866108786611,2026-04-08,15:53:00,Inventário,,
998926,SISTEMA AUTOMATIZADO PARA PORTAS DESLIZANTES MARCA MANNERS,48,88.0,78.0,-10.0,-0.1282051282051282,2026-04-08,15:43:00,Movimentação,Movimentado para o perdas até ter certeza de que foram excluídos das listas técnicas,
512018,CONJUNTO ESTATOR E ROTOR AGL DESL P24 2P 220V 60HZ,28,8.0,6.0,-2.0,-0.3333333333333333,2026-04-08,16:27:00,Inventário,,
603516,ACESSORIOS PARA AUTOMATIZADOR BRUSHLESS DC MOTOR - FONTE DE ALIMENTAÇAO 24V / 10A,17,37.0,78.0,41.0,0.5256410256410257,2026-04-08,11:56:00,Movimentação,,
813024,TAMPA PROTEÇÃO DO MOTOR - PRETA,19,206.0,255.0,49.0,0.19215686274509805,2026-04-08,16:01:00,Movimentação,Movimentado do setor de perdas para o setor de motores,
813017,"FUSO P 7.5MM DE 1,5M E 5 ENTRADAS",66,0.0,215.0,215.0,1.0,2026-04-08,11:34:00,Inventário,"Item foi ajustado no dia 13/01 em contagem cíclica, acompanhar consumo. Foi contado 100% do estoque hoje",
401156,PARAFUSO MAD SX 1/4 X 70MM ZI,28.5,107328.0,66012.0,-41316.0,-0.6258862025086348,2026-04-09,12:10:00,Inventário,Inventário feito no dia 24/02/2026 - 39.908 unidades no aguardo da entrada de nota. Entrou a nota e foi ajustado hoje,
401157,PARAFUSO PAN ZBR P/ CHAVE TORX M5 X 30MM T25,32,8365.0,2068.0,-6297.0,-3.0449709864603483,2026-04-09,12:25:00,Inventário,,
412038,ESTATOR BOBINADO AGL NEW BV/BV SPEEDTURBO PRO P39 4P 3F 110V 60HZ,24.333333333333332,21.0,5.0,-16.0,-3.2,2026-04-09,09:58:00,Inventário,"Item foi contado outras vezes, maso rastreio é difícil por conta das quantidades em refugo",
512014,CONJUNTO ESTATOR E ROTOR AGL DESL P28 2P 220V 60HZ,31,45.0,50.0,5.0,0.1,2026-04-09,11:12:00,Inventário,"Todos os itens do galpão foram contados, acompanhar",
813189,"FUSO P 7.5MM DE 3,0M E 6 ENTRADAS",65.33333333333333,0.0,14.0,14.0,1.0,2026-04-09,09:36:00,O.P,"Foi gerado ordem de produção, terá de fazer inventário da matéria prima, 202094 - AÇO RED LAM Ø 12MM 6M 1020",
512029,CONJUNTO ESTATOR E ROTOR AGL DESL P45 STRONG 1/2 cv 04 42Z 220V 50/60Hz,21.5,65.0,165.0,100.0,0.6060606060606061,2026-04-09,14:05:00,Inventário,,
512009,CONJUNTO ESTATOR E ROTOR AGL DESL P33 1/4 cv 04 42Z 220V 50Hz,29,58.0,165.0,107.0,0.6484848484848484,2026-04-09,14:13:00,Inventário,,
804248,TAMPA DA CENTRAL DESLIZANTE,14.636363636363637,1370.0,1492.0,122.0,0.08176943699731903,2026-04-09,13:49:00,Contado,Item aparenta ter mantido o controle,
813293,MIOLO DO CILINDRO NYLON MOTOR DESLIZANTE,28,1370.0,3226.0,1856.0,0.5753254804711717,2026-04-09,13:42:00,Inventário,,
813603,"EIXO AGL 12,70 x 128,30 P/ TANQUINHO SUGGAR (LAV ALTA CAP) S/ REBAIXO",,14596.0,2055.0,-12541.0,-6.102676399026764,2026-04-10,12:08:00,Inventário,Bobinagem,
412161,ROTOR AGL BV/PIVO P33 4 POLOS,17.11111111111111,9.0,0.0,-9.0,0.0,2026-04-10,15:25:00,Movimentação,Movimentação feita enquanto não posso contar,
811320,RL PELICULA ADESIVA REFLETIVA GRAU COMERCIAL VERMELHO (62CMX20M),46,0.4,6.0,5.6,0.9333333333333332,2026-04-10,07:23:00,Inventário,,
804462,ACABAMENTO DO TUBO INOX PIVÔ/BARREIRA ARTICULADA,23.333333333333332,0.0,327.0,327.0,1.0,2026-04-10,08:53:00,Inventário,,
801219,GABINETE DA CANCELA - CINZA,44.333333333333336,4.0,8.0,4.0,0.5,2026-04-13,16:27:00,Inventário,,
801243,PORTA DO GABINETE CANCELA - CINZA,111.5,0.0,8.0,8.0,1.0,2026-04-13,16:29:00,Inventário,,
801249,BASE SUPERIOR DE FIXAÇÃO DA CENTRAL NO GABINETE - CINZA,31.333333333333332,0.0,8.0,8.0,1.0,2026-04-13,16:30:00,Inventário,,
801272,SUPORTE DAS BATERIAS CANCELA AGUSTA - CINZA,30.5,0.0,8.0,8.0,1.0,2026-04-13,16:30:00,Inventário,,
813310,CILINDRO CHAVE PIVO,4.5,0.0,413.0,413.0,1.0,2026-04-13,16:30:00,Inventário,Emergêncial,
813321,PINO TRAVA PIVO - ZINCADO,21.428571428571427,74.0,630.0,556.0,0.8825396825396825,2026-04-13,16:56:00,Inventário,Provisório,
813265,CARCAÇA SUPERIOR NEW BV,50,1.0,52.0,51.0,0.9807692307692307,2026-04-14,09:36:00,Inventário,"Item movimentado por peso, normalmente acontece de ter algum inventário emergêncial",
401169,"PF JMP PAN PHS 3,5X14MM ZI",31,18641.0,8198.0,-10443.0,-1.2738472798243474,2026-04-15,15:07:00,Inventário,,
813603,"EIXO AGL 12,70 x 128,30 P/ TANQUINHO SUGGAR (LAV ALTA CAP) S/ REBAIXO",,2743.0,1445.0,-1298.0,-0.8982698961937716,2026-04-15,11:56:00,Inventário,Bobinagem,
811897,MANUAL PORTA SLIP,1,0.0,19.0,19.0,1.0,2026-04-15,16:41:00,O.P,,
412161,ROTOR AGL BV/PIVO P33 4 POLOS,17.11111111111111,3.0,232.0,229.0,0.9870689655172413,2026-04-15,09:53:00,Inventário,Emergêncial,
813094,ENGRENAGEM INTERNA DE 1 ENTRADA DZ E NEWBV COM IMÃ,1,2.0,832.0,830.0,0.9975961538461539,2026-04-15,15:56:00,Inventário,Emergêncial,
102560,CONECTOR ELÉTRICO DE TORÇÃO MODELO P-1,1,723.0,521.0,-202.0,-0.3877159309021113,2026-04-16,14:35:00,Inventário,,
401303,,1,4054.0,4000.0,-54.0,-0.0135,2026-04-16,08:26:00,Contado,,
813483,ACIONADOR DA MICRO CHAVE BV CADENA,19,0.0,0.0,0.0,0.0,2026-04-16,17:00:00,Contado,,
813192,"FUSO P 7.5MM DE 4,0M E 6 ENTRADAS",75,0.0,10.0,10.0,1.0,2026-04-16,16:42:00,Inventário,,
813310,CILINDRO CHAVE PIVO,4.5,38.0,201.0,163.0,0.8109452736318408,2026-04-16,14:21:00,Inventário,,
813364,"FUSO P.60 Ø 1/2 DE 1,5M",75,0.0,261.0,261.0,1.0,2026-04-16,16:47:00,Inventário,,
401068,ARRUELA LISA 1/4 FE ZI,44,6373.0,3876.0,-2497.0,-0.6442208462332302,2026-04-17,11:02:00,Inventário,,
401051,PARAFUSO PA ALLEN M6 x 20,64,1718.0,754.0,-964.0,-1.2785145888594165,2026-04-17,09:09:00,Contado,,
401172,P ACO MET S/CAB SX INT PTA CONCOVA M8X20MM OX,21,445.0,396.0,-49.0,-0.12373737373737374,2026-04-17,09:35:00,Contado,,
801219,GABINETE DA CANCELA - CINZA,44.333333333333336,39.0,40.0,1.0,0.025,2026-04-17,07:14:00,Contado,1 unidade é refugo,
813398,"PERFIL AL 1,4M SOL 7 STLF-0864 6063",29,171.0,257.0,86.0,0.3346303501945525,2026-04-17,15:35:00,Inventário,,
202045,AÇO RED TREF SAE 1020 12.00,66,4560.0,4000.0,-560.0,-0.14,2026-04-20,16:11:00,Contado,,
201121,"CHAPA AÇO P012K SAE1012/A36 - 4,75 X 1200",17.5,0.0,0.0,0.0,0.0,2026-04-20,16:23:00,Contado,Item não tem estoque no setor,
201021,"CHAPA AÇO SAE1006 - 2,25 X 1200 X 2000MM (DECAP/ÓLEO)",17.5,0.0,0.0,0.0,0.0,2026-04-20,16:27:00,Contado,Item não tem estoque no setor,
701250,MANCAL TENSIONADOR BV CADENA - BRUTO,18,0.0,0.0,0.0,0.0,2026-04-20,16:31:00,Contado,Matéria prima,
201073,"CZN 1,95 x 1200 N7008 ZC Z100 CT",18,0.0,209.0,209.0,1.0,2026-04-20,16:49:00,Contado,Verificar se há possibilidade de negociação de estoque do setor de prensas para o setor de motores,
202043,"AÇO RED TREF SAE 1020 15,88",18.666666666666668,0.0,223.0,223.0,1.0,2026-04-20,16:24:00,Contado,"Item movimentado para o setor de perdas, em caso de emergência usaremos ele.",
202094,AÇO RED LAM Ø 12MM 6M 1020,66,3876.0,5000.0,1124.0,0.2248,2026-04-20,16:13:00,Contado,,
813249,CILINDRO MOTOR DESLIZANTE NYLON,1,25620.0,6741.0,-18879.0,-2.8006230529595015,2026-04-21,14:00:00,Inventário,,
813274,TAMPÃO GABINETE CANCELA,1,21665.0,4760.0,-16905.0,-3.551470588235294,2026-04-21,14:11:00,Inventário,,
411017,ROLAMENTOS 6201-08 ZZ C3,34,11170.0,4434.0,-6736.0,-1.519170049616599,2026-04-21,09:21:00,Inventário,,
501043,GRAXA BRANCA SACHE 10G,25,4528.0,762.0,-3766.0,-4.942257217847769,2026-04-21,08:32:00,Inventário,Possível erro de lista já corrigido,
402014,PINO ELÁSTICO 4 X 30MM,1,5056.0,2500.0,-2556.0,-1.0224,2026-04-21,11:40:00,Movimentação,"Movimentação para o setor de perdas, caso encontre a quantidade do galpão",
401077,PORCA F MET SEXTAVADA M10 (CH17) ZI,1,2486.0,596.0,-1890.0,-3.1711409395973154,2026-04-21,10:01:00,Inventário,,
811826,CAIXA MASTER 1 - CAIXA PIVÔ VIOLÃO DOOR LINE C/ IMPRESSÃO 50X75,1,1260.0,313.0,-947.0,-3.02555910543131,2026-04-21,10:22:00,Inventário,,
401141,PARAFUSO AÇO MET CIL SX INT M6X30MM OX,68,1839.0,931.0,-908.0,-0.9752953813104189,2026-04-21,08:46:00,Contado,"Verificar, possível erro de contagem",
811756,CAIXA MASTER 1 - CAIXA PIVÔ VIOLÃO C/ IMPRESSÃO 50X75,1,433.0,0.0,-433.0,0.0,2026-04-21,08:13:00,Inventário,,
102806,MICRO CHAVE NS0-040D PARA BV CORRENTE,1,930.0,501.0,-429.0,-0.8562874251497006,2026-04-21,12:03:00,Inventário,,
811753,CAIXA MASTER 11 - CAIXA PARA CANCELA SEM LOGO,1,233.0,65.0,-168.0,-2.5846153846153848,2026-04-21,10:47:00,Inventário,,
811041,MANUAL DE INSTALAÇÃO LINHA NEW BV TURBO SEM LOGO PORTUGUÊS (CENTRAL NEW INVERTER),68,299.0,140.0,-159.0,-1.1357142857142857,2026-04-21,09:05:00,Inventário,,
811824,MANUAL LINHA STRONG 2000 SEM LOGO EM PORTUGUÊS (CENTRAL CCMD INDUSTRIAL),1,172.0,37.0,-135.0,-3.6486486486486487,2026-04-21,10:38:00,Inventário,,
813477,EIXO DE TRAÇÃO DA PORCA ACIONADORA - ZINCADO,102,299.0,252.0,-47.0,-0.1865079365079365,2026-04-21,14:55:00,Inventário,,
813197,"CONTROLE REMOTO 433,92 PRETO COM BOTÃO PRETO AGL - MONTADO",1,0.0,0.0,0.0,0.0,2026-04-21,13:32:00,Contado,Item não tem saldo no estoque,
804217,ACABAMENTO REDONDO DO CILINDRO DA RX500 - PRETO,1,0.0,0.0,0.0,0.0,2026-04-21,13:33:00,Contado,Item não tem saldo no estoque,
701233,EIXO DE TRAÇÃO DA PORCA ACIONADORA - BRUTO,18.333333333333332,0.0,0.0,0.0,0.0,2026-04-21,13:49:00,Inventário,,
46290,Etiqueta Ades. Couche 12mm X 12mm X 04 Car Red.. - ET.01,,40000.0,40000.0,0.0,0.0,2026-04-21,13:43:00,Movimentação,Movimentação para consumo,
813030,DISCO DE FRICÇÃO DE CELEROM Ø12MM,1,23928.0,23928.0,0.0,0.0,2026-04-21,14:08:00,Contado,"Item não contado, quantidade em estoque é o suficiente para mais de um ano.",
102573,"BOBINA TUBULAR PEBD LEITOSA IMPRESA P/ ACIONAMENTO DE MOTORES AGL (15X0,45)",53.666666666666664,55.0,70.0,15.0,0.21428571428571427,2026-04-21,10:08:00,Inventário,,
813321,PINO TRAVA PIVO - ZINCADO,21.428571428571427,374.0,1247.0,873.0,0.7000801924619086,2026-04-21,14:29:00,Inventário,,
411067,ROLAMENTO 6205 LLUC3/2AS 25mm x 52mm x 15 mm,47,164.0,140.0,-24.0,-0.17142857142857143,2026-04-22,16:10:00,Contado,,
105071,FITA GOMADA 80 MM COM REFORÇO,26.6,0.5,200.0,199.5,0.9975,2026-04-22,09:46:00,Contado,"Verificar se haverá erro na próxima ordem de produção, caso haja, tem que verificar consumo",
701147,EIXO PRINCIPAL DO ACIONAMENTO BV/PIVO - BRUTO,50,69.0,2000.0,1931.0,0.9655,2026-04-22,13:55:00,O.P,,
813310,CILINDRO CHAVE PIVO,4.5,0.0,2000.0,2000.0,1.0,2026-04-22,13:51:00,Inventário,"Provisório, Emergêncial",
804188,ALÇA DO CONTROLE REMOTO INTER. DIGI. DIGITAL KEY BRANCO,1,19000.0,4400.0,-14600.0,-3.3181818181818183,2026-04-23,12:19:00,Inventário,,
402032,"ANEL DE RETENÇÃO ORING 4,47 X 1,78MM",,10000.0,0.0,-10000.0,0.0,2026-04-23,14:11:00,Inventário,Serviço externo,
813589,"SENSOR DE FIM DE CURSO REED BV/NEW BV 2,0M",57,942.0,407.0,-535.0,-1.3144963144963144,2026-04-23,14:31:00,Inventário,,
813600,"SENSOR DE FIM DE CURSO REED BV/NEW BV/PIVO 1,0M",1,680.0,453.0,-227.0,-0.5011037527593819,2026-04-23,14:51:00,Inventário,,
813591,"SENSOR DE FIM DE CURSO REED BV/NEW BV 3,0M",26,220.0,171.0,-49.0,-0.28654970760233917,2026-04-23,15:59:00,Inventário,,
813592,"SENSOR DE FIM DE CURSO REED BV/NEW BV 3,5M",57,232.0,191.0,-41.0,-0.21465968586387435,2026-04-23,15:01:00,Inventário,,
402574,FILME POLARIZADOR DE FILTRO POLARIZADO,,40.0,0.0,-40.0,0.0,2026-04-23,12:05:00,Inventário,,
412108,"PS-ST SAE-060 AGL 24,0MM 2P (SOMENTE MOTOR P/ INDUSTRIALIZAÇÃO)",,29.0,0.0,-29.0,0.0,2026-04-23,12:03:00,Inventário,,
811278,RIBBON CERA 110MM X 74MTS,,28.0,0.0,-28.0,0.0,2026-04-23,12:03:00,Inventário,,
603027,MOTOR AVULSO DE AUTOMATIZADOR PARA PORTAS DE ENROLAR - AC600,27.5,19.0,0.0,-19.0,0.0,2026-04-23,11:54:00,Inventário,"Item tem em estoque, porém está avariado",
911078,PLACA REVISADA CENTRAL IZZY,1,19.0,0.0,-19.0,0.0,2026-04-23,12:02:00,Inventário,,
701175,BUCHA ESTICADOR BRUTO - BARREIRA ARTICULADA CANCELA,1,6.0,0.0,-6.0,0.0,2026-04-23,12:00:00,Inventário,,
813484,"PERFIL ENRIJECIDO 75X40X2 PARA BV CADENA 2,0M",21,0.0,0.0,0.0,0.0,2026-04-23,11:50:00,Contado,Sob Demanda,
813493,"PERFIL ENRIJECIDO 75X40X2 PARA BV CADENA 2,5M",21,0.0,0.0,0.0,0.0,2026-04-23,11:50:00,Contado,Sob Demanda,
813494,"PERFIL ENRIJECIDO 75X40X2 PARA BV CADENA 3,0M",21,0.0,0.0,0.0,0.0,2026-04-23,11:51:00,Contado,Sob Demanda,
707038,PARAFUSO PLASTIC PAN PHS 5 X 25MM - BRUTO (PROD),25,0.0,0.0,0.0,0.0,2026-04-23,11:51:00,Contado,,
707039,PARAFUSO PLASTIC PAN PHS 5 X 12MM - BRUTO (PROD),26.5,0.0,0.0,0.0,0.0,2026-04-23,11:52:00,Contado,,
202073,AÇO RED LAM Ø 5/8 6M 1020,1,0.0,0.0,0.0,0.0,2026-04-23,11:52:00,Contado,,
105071,FITA GOMADA 80 MM COM REFORÇO,26.6,0.5,2.28,1.7799999999999998,0.7807017543859649,2026-04-23,11:00:00,O.P,Transformação de um item no outro,
813179,TAMPA DA CENTRAL DO BV,20,17.0,214.0,197.0,0.9205607476635514,2026-04-23,16:38:00,Movimentação,Item não foi movimentado da injetora para o setor de motores,
813108,SEM FIM DE DUAS ENTRADAS AÇO BV ANTIGO/ BV3/ BV4,52,90.0,640.0,550.0,0.859375,2026-04-23,11:44:00,Inventário,Emergêncial,
811309,ETIQUETA ADES. COUCHE 30MM X 10MM X 03 CAR,84,88487.0,40385.0,-48102.0,-1.191085799182865,2026-04-24,07:15:00,Inventário,,
813254,PINO DA GUIA DE CENTRAGEM,1,19149.0,4000.0,-15149.0,-3.78725,2026-04-24,09:45:00,Inventário,,
811276,ETIQUETA ADES. COUCHE 40MM X 25MM X 02 CAR,102,8029.0,5500.0,-2529.0,-0.4598181818181818,2026-04-24,07:21:00,Inventário,,
813365,"FUSO P.60 Ø 1/2 DE 1,75M",94,108.0,1.0,-107.0,-107.0,2026-04-24,08:30:00,Inventário,,
813241,BASE DE ALUMÍNIO INFERIOR MOTOR DZ INDUSTRIAL,53,244.0,205.0,-39.0,-0.1902439024390244,2026-04-24,10:50:00,Inventário,,
813212,"FUSO P 7.5MM DE 1,75M E 4 ENTRADAS BV",83,28.0,19.0,-9.0,-0.47368421052631576,2026-04-24,08:29:00,Inventário,,
701164,PINO TRAVA PIVO - BRUTO,1,0.0,0.0,0.0,0.0,2026-04-24,10:49:00,Inventário,Usinagem,
813358,"FUSO P.60 Ø 5/8 DE 1,75M",83,10.0,17.0,7.0,0.4117647058823529,2026-04-24,08:31:00,Inventário,,
813366,"FUSO P.60 Ø 1/2 DE 2,0M",99,23.0,39.0,16.0,0.41025641025641024,2026-04-24,08:31:00,Inventário,,
813050,"FUSO P 7.5MM DE 1,5M E 4 ENTRADAS BV",73.5,177.0,519.0,342.0,0.6589595375722543,2026-04-24,08:29:00,Inventário,,
813080,GOMO 25CM P/ CREMALHEIRA PLASTICO - PRETO,47.333333333333336,1000.0,17000.0,16000.0,0.9411764705882353,2026-04-24,07:06:00,Movimentação,"Item apresentou erro de estoque na hora de reportar, faltou movimentação. Emergêncial.",
813182,"FUSO P 7.5MM DE 0,75M E 2 ENTRADAS PIVO",43,101.0,167.0,66.0,0.39520958083832336,2026-04-29,16:35:00,Inventário,,
412149,ESTATOR BOBINADO AGL BV/NEW BV/PIVO P33 1/3 cv 04 42z 220V 50Hz,88,0.0,1.0,1.0,1.0,2026-05-04,16:38:00,Inventário,Estoque da bobinagem misturado ao nosso,
512005,CONJUNTO ESTATOR E ROTOR AGL DESL P28 1/4 cv 04 42Z 220V 60Hz,45.5,39.0,50.0,11.0,0.22,2026-05-04,10:47:00,Inventário,,
412150,ESTATOR BOBINADO AGL BV/NEW BV/PIVO P33 1/4 cv 04 42z 220V 60Hz,67.33333333333333,0.0,99.0,99.0,1.0,2026-05-04,16:05:00,Inventário,,
412161,ROTOR AGL BV/PIVO P33 4 POLOS,17.11111111111111,0.0,206.0,206.0,1.0,2026-05-04,16:05:00,Inventário,,
401201,PORCA PARLOCK MA 8MM ZB,28,53.0,553.0,500.0,0.9041591320072333,2026-05-04,16:06:00,Inventário,Inventariar negativo depois que movimentar para o nosso estoque do almoxarifado.,
412027,ROTOR AGL BV/PIVO P28 4 POLOS,17,741.0,288.0,-453.0,-1.5729166666666667,2026-05-05,16:24:00,Inventário,Bobinagem,
412112,ROTOR AGL DESL P39 4 POLOS EIXO C/ VENTOINHA,21,321.0,321.0,0.0,0.0,2026-05-05,16:26:00,Contado,Bobinagem,
412163,ROTOR AGL NEW BV P39 4 POLOS,75,467.0,476.0,9.0,0.018907563025210083,2026-05-05,16:26:00,Inventário,Bobinagem,
813290,BRACINHO ARTICULADO DZ HORIZONTAL,31.666666666666668,0.0,49.0,49.0,1.0,2026-05-05,16:42:00,Inventário,,
412147,ROTOR AGL NEW BV P28 4 POLOS,25,2342.0,2619.0,277.0,0.1057655593738068,2026-05-05,16:25:00,Inventário,Bobinagem,
813375,CANTONEIRA CREMALHEIRA MOTOR INDUSTRIAL,129,20.0,486.0,466.0,0.9588477366255144,2026-05-05,10:30:00,Inventário,"Possível erro de movimentação, emergêncial",
412162,ROTOR AGL NEW BV P33 4 POLOS,51,16.0,511.0,495.0,0.9686888454011742,2026-05-05,16:25:00,Inventário,Bobinagem,
813333,"EIXO AGL NEW BV P16,8 - 45,6",1,7058.0,239.0,-6819.0,-28.531380753138077,2026-05-06,12:10:00,Inventário,Bobinagem,
813335,EIXO AGL P17,1,6361.0,244.0,-6117.0,-25.06967213114754,2026-05-06,12:11:00,Inventário,Bobinagem,
813603,"EIXO AGL 12,70 x 128,30 P/ TANQUINHO SUGGAR (LAV ALTA CAP) S/ REBAIXO",,8898.0,3830.0,-5068.0,-1.3232375979112272,2026-05-06,12:16:00,Inventário,Bobinagem,
813392,"EIXO AGL Ø12,70 X 148,20 P/ TANQUINHO",35,4136.0,500.0,-3636.0,-7.272,2026-05-06,11:21:00,Inventário,Bobinagem,
813413,"EIXO AGL Ø12,70 X 150,50 P/ TANQUINHO",35,2269.0,443.0,-1826.0,-4.121896162528217,2026-05-06,11:27:00,Inventário,Bobinagem,
813412,DISCO DE FRICÇÃO DE CELEROM Ø20MM,75,1644.0,829.0,-815.0,-0.9831121833534379,2026-05-06,08:34:00,Inventário,,
412161,ROTOR AGL BV/PIVO P33 4 POLOS,17.11111111111111,412.0,0.0,-412.0,0.0,2026-05-06,10:18:00,Inventário,Bobinagem,
701233,EIXO DE TRAÇÃO DA PORCA ACIONADORA - BRUTO,18.333333333333332,396.0,0.0,-396.0,0.0,2026-05-06,14:24:00,Inventário,,
813341,EIXO AGL P45 P/ VENTOINHA,1,462.0,132.0,-330.0,-2.5,2026-05-06,11:19:00,Inventário,Bobinagem,
813338,EIXO AGL P33,,322.0,80.0,-242.0,-3.025,2026-05-06,11:22:00,Inventário,Bobinagem,
701232,EIXO DA ROLDANA BV CADENA - BRUTO,8.75,130.0,71.0,-59.0,-0.8309859154929577,2026-05-06,14:14:00,Inventário,,
201121,"CHAPA AÇO P012K SAE1012/A36 - 4,75 X 1200",17.5,0.0,0.0,0.0,0.0,2026-05-06,13:41:00,Contado,Item não tem estoque no setor,
201021,"CHAPA AÇO SAE1006 - 2,25 X 1200 X 2000MM (DECAP/ÓLEO)",17.5,0.0,0.0,0.0,0.0,2026-05-06,13:42:00,Contado,Item não tem estoque no setor,
701250,MANCAL TENSIONADOR BV CADENA - BRUTO,18,0.0,0.0,0.0,0.0,2026-05-06,14:20:00,Contado,Matéria prima,
701146,EIXO DE TRAÇÃO DO BASCULANTE - BRUTO (MODELO ANTIGO),1,0.0,0.0,0.0,0.0,2026-05-06,14:23:00,Contado,Não usa (Previsto voltar a consumir),
811802,CAIXA MASTER 12 - CX DA CENTRAL PIVÔ,1,4256.0,4256.0,0.0,0.0,2026-05-06,14:50:00,Contado,,
201073,"CZN 1,95 x 1200 N7008 ZC Z100 CT",18,0.0,209.0,209.0,1.0,2026-05-06,13:43:00,Contado,Verificar se há possibilidade de negociação de estoque do setor de prensas para o setor de motores,
202043,"AÇO RED TREF SAE 1020 15,88",18.666666666666668,0.0,223.0,223.0,1.0,2026-05-06,16:40:00,Contado,"Item não está no estoque físico, só usaremos ele via sistema caso dê problema de ordem de produção.",
412100,ROTOR AGL DESL P33 4 POLOS,20,0.0,253.0,253.0,1.0,2026-05-06,11:26:00,Inventário,Bobinagem,
813386,"EIXO AGL Ø12,70 X 152,35 P/ TANQUINHO",35,677.0,2191.0,1514.0,0.6910086718393428,2026-05-06,12:14:00,Inventário,Bobinagem,
412094,NI-RT SAE-060 AGL P24 04P COM ALETA,39,7085.0,3920.0,-3165.0,-0.8073979591836735,2026-05-07,09:31:00,Inventário,Bobinagem,
412090,"NI-RT SAE-060 AGL P16,8 04P COM ALETA",39,1956.0,318.0,-1638.0,-5.150943396226415,2026-05-07,09:36:00,Inventário,Bobinagem,
813271, CARCAÇA DE MOTOR BV/PIVO INFERIOR,113,958.0,729.0,-229.0,-0.31412894375857336,2026-05-07,08:59:00,Inventário,,
813270,CARCAÇA DE MOTOR BV/PIVO SUPERIOR,113,717.0,578.0,-139.0,-0.24048442906574394,2026-05-07,09:00:00,Inventário,,
412059,NI-RT SAE-060 AGL P60 04P COM ALETA,39,98.0,49.0,-49.0,-1.0,2026-05-07,09:38:00,Inventário,Bobinagem,
813334,"EIXO AGL BV / PIVO 27,6 - 34,8",,0.0,0.0,0.0,0.0,2026-05-07,09:46:00,Contado,Usinagem/Laminação,
512023,CONJUNTO ESTATOR E ROTOR AGL DESL P80 STRONG 3/4 220V 60HZ,34.5,11.0,17.0,6.0,0.35294117647058826,2026-05-07,14:01:00,Inventário,,
401032,ARRUELA LISA M8 ZI,1,14.0,29.0,15.0,0.5172413793103449,2026-05-07,15:02:00,Inventário,,
412092,NI-RT SAE-060 AGL P33 04P COM ALETA,,423.0,468.0,45.0,0.09615384615384616,2026-05-07,09:37:00,Inventário,Bobinagem,
813015,FIM DE CURSO MECANICO - ZINCADO,44.666666666666664,1008.0,1148.0,140.0,0.12195121951219512,2026-05-07,12:34:00,Inventário,,
412051,"NI-RT SAE-060 AGL P27,6 04P COM ALETA",39,309.0,2330.0,2021.0,0.867381974248927,2026-05-07,09:34:00,Inventário,Bobinagem,
