Departamento,Unnamed: 1,Descrição,Seção,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Estoque mínimo,Estoque Máximo,Curva,Unnamed: 17,Estoque min,Estoque max,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Carteira
FECHADURAS,1004166,FECHADURA AGL- MINI - 12V CINZA - 42MM A. INT. CH.SIMP. F.CONV.,FECHADURA AGL-MINI,0,-1369,-1369,-1372,-9372,-9372,-9372,-9402,-9402,-9402,-11546,-15834,A,6,2144,6432,0,0,0,0,0,0,,0x17
FECHADURAS,1011083,"FECHADURA ELETR. AGL ULTRA CARD PRETA MIFARE 13,56 MHZ - 42MM CH.SIMP. F.ESP.",FECHADURA ULTRA,0,-970,-1010,-1060,-1130,-1130,-1190,-1300,-1410,-1410,-2059,-3358,C,169,649,1948,0,0,0,0,0,0,,0x17
FECHADURAS,1001361,FECHADURA AGL- AL100 - 12V CINZA - 42MM A. INT. CH.SIMP. F.ESP.,FECHADURA AGL - AL100,0,-950,-950,-965,-965,-965,-965,-965,-965,-965,-1167,-1570,A,235,202,605,0,0,0,0,0,0,,0x17
FECHADURAS,1011113,FECHADURA ELETRÔNICA AGL ULTRA TOUCH,FECHADURA ULTRA TOUCH,57,-686,-686,-686,-686,-686,-686,-686,-686,-686,-853,-1186,C,0,167,500,0,0,0,0,0,0,,0x17
FECHADURAS,1011090,"FECHADURA ELETR. AGL ULTRA MAGIC CARD PRETA MIFARE 13,56 MHZ - 42MM CH. E-CODE F.ESP.",FECHADURA ULTRA,89,-673,-673,-673,-673,-673,-673,-673,-673,-673,-700,-754,C,1,27,81,0,0,0,0,0,0,,0x17
FECHADURAS,1012002,FECHADURA DE SOBREPOR AGL 35MM CHAVE SIMPLES PRETA	,FECHADURA SOBREPOR,0,-554,-554,-554,-564,-596,-596,-596,-596,-596,-756,-1076,B,149,160,480,0,0,0,0,0,0,,0x17
FECHADURAS,1011001,FECHADURA ELETRÔNICA AGL ULTRA PRETA - 42MM CH.SIMP. F.ESP.,FECHADURA ULTRA,0,-312,-312,-313,-419,-419,-429,-489,-499,-499,-794,-1384,A,238,295,885,0,0,0,0,0,0,,0x17
FECHADURAS,1011091,"FECHADURA ELETR. AGL ULTRA MAGIC CARD PRETA MIFARE 13,56 MHZ - 42MM CH.SIMP. F.ESP.",FECHADURA ULTRA,0,-285,-300,-413,-617,-617,-648,-798,-798,-798,-1115,-1750,C,108,317,952,0,0,0,0,0,0,,0x17
FECHADURAS,1012005,FECHADURA DE SOBREPOR AGL CHAVE TETRA PRETA,FECHADURA SOBREPOR,80,-222,-222,-222,-222,-222,-222,-222,-222,-222,-252,-311,B,0,30,89,0,0,0,0,0,0,,0x17
FECHADURAS,1011077,"FECHADURA ELETR. AGL ULTRA CARD BRANCA MIFARE 13,56 MHZ - AJUST. CH. E-CODE F.ESP.",FECHADURA ULTRA,30,-132,-132,-132,-132,-132,-132,-132,-132,-132,-132,-133,C,0,0,1,0,0,0,0,0,0,,0x17
FECHADURAS,1201002,FECHADURA AGL PV200R2I - CZ,FECHADURA PORTA DE VIDRO,0,-122,-127,-129,-160,-160,-270,-270,-270,-270,-418,-714,A,19,148,444,0,0,0,0,0,0,,0x17
FECHADURAS,1012008,FECHADURA DE SOBREPOR AGL 45MM CHAVE SIMPLES PRETA	,FECHADURA SOBREPOR,94,-79,-79,-104,-129,-129,-129,-129,-129,-129,-137,-152,C,6,8,23,0,0,0,0,0,0,,0x17
FECHADURAS,1007012,CILINDRO TETRA CHAVE,REPOSIÇÃO / DIVERSOS - FECHADURAS,0,-57,-77,-77,-77,-77,-77,-77,-77,-77,-83,-96,C,0,6,19,0,0,0,0,0,0,,0x17
FECHADURAS,1201018,FECHO ELÉTRICO AGL 12V,FECHO ELÉTRICO,0,-47,-167,-269,-516,-716,-716,-806,-806,-806,-2262,-5175,A,723,1456,4369,0,0,0,0,0,0,,0x17
FECHADURAS,1012007,FECHADURA DE SOBREPOR AGL CHAVE TETRA CINZA,FECHADURA SOBREPOR,40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-43,-48,C,0,3,8,0,0,0,0,0,0,,0x17
FECHADURAS,1007009,CONTATO DESLIZANTE,REPOSIÇÃO / DIVERSOS - FECHADURAS,0,-34,-54,-109,-167,-167,-167,-167,-167,-167,-670,-1676,A,171,503,1509,0,0,0,0,0,0,,0x17
FECHADURAS,1108002,GABINETE METÁLICO PRETO 3U,GABINETES / PRATELEIRA,0,-31,-31,-31,-36,-36,-36,-36,-36,-36,-94,-210,B,20,58,174,0,0,0,0,0,0,,0x17
FECHADURAS,1007002,MODULO TEMPORIZADOR TRAVA ELETROMAGNETICA 110V,REPOSIÇÃO / DIVERSOS - FECHADURAS,0,-25,-25,-40,-40,-40,-40,-40,-40,-40,-54,-81,C,2,14,41,0,0,0,0,0,0,,0x17
FECHADURAS,1002023,FECHADURA AGL- AL100R - 12V PRETA - 42MM CH.TETRA. F.ESP.,FECHADURA AGL - AL100R,0,-24,-24,-64,-70,-90,-90,-90,-90,-90,-218,-473,A,60,128,383,0,0,0,0,0,0,,0x17
FECHADURAS,1108004,GABINETE METÁLICO BRANCO VERTICAL,GABINETES / PRATELEIRA,0,-22,-32,-32,-32,-32,-32,-32,-32,-32,-76,-163,B,17,44,131,0,0,0,0,0,0,,0x17
